ID;Speaker;Reply_to;Text;GoldContextLabel;ContextSender;ContextText;PredictedLabel;PredictedContextLabel;Label
Utt_5549;11-08-teensUser134;Utt_5545; what` song;elaborate;[other_Sender]; i love this song.;setQuestion;continuer;setQuestion
Utt_5550;11-08-teensUser21;Utt_5510; it is actually am;inform;[other_Sender]; not a damn dating service;correction;disagreement;correction
Utt_5551;11-08-teensUser125;Utt_5547; hmmm... you ever thought of seeing a psychologist?;inform;[other_Sender]; kill them all;propositionalQuestion;instruct;propositionalQuestion
Utt_5551;11-08-teensUser125;Utt_5547; you seem to have an unusual and disturbing fetish for killing 11-08-teensuser119;inform;[other_Sender]; kill them all;inform;instruct;inform
Utt_5552;11-08-teensUser115;Utt_5547; ...lets kill these bitches...;inform;[other_Sender]; kill them all;suggestion;instruct;suggestion
Utt_5553;11-08-teensUser21;; any one here from pine city;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_5554;11-08-teensUser119;Utt_5551; what is unusual about it?;propositionalQuestion;[other_Sender]; hmmm... you ever thought of seeing a psychologist?;setQuestion;propositionalQuestion;setQuestion
Utt_5555;11-08-teensUser119;Utt_5552; lets kill em!;suggestion;[other_Sender]; ...lets kill these bitches...;suggestion;suggestion;suggestion
Utt_5556;11-08-teensUser111;; welcome back;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_5557;11-08-teensUser119;Utt_5555; i didn't come up with any more of a plan;suggestion;[same_Sender]; lets kill em!;elaborate;suggestion;elaborate
Utt_5558;11-08-teensUser134;Utt_5555; no!!!!!!!!!!!!!!!;suggestion;[other_Sender]; lets kill em!;disagreement;suggestion;declineAction
Utt_5558;11-08-teensUser134;; !;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_5559;11-08-teensUser119;Utt_5557; than wanting to kill them;elaborate;[same_Sender]; i didn't come up with any more of a plan;elaborate;elaborate;elaborate
Utt_5560;11-08-teensUser119;Utt_5559; and with a goddamn hatchet;elaborate;[same_Sender]; than wanting to kill them;elaborate;elaborate;elaborate
Utt_5561;11-08-teensUser115;; white and black...the friendly bears of china...white and black...they rarly reproduce....;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_5562;11-08-teensUser119;Utt_5561; haha;inform;[other_Sender]; white and black...the friendly bears of china...white and black...they rarly reproduce....;positiveExpression;inform;positiveExpression
Utt_5563;11-08-teensUser119;Utt_5561; ok;inform;[other_Sender]; white and black...the friendly bears of china...white and black...they rarly reproduce....;agreement;inform;continuer
Utt_5564;11-08-teensUser119;Utt_5561; me too;inform;[other_Sender]; white and black...the friendly bears of china...white and black...they rarly reproduce....;agreement;inform;agreement
Utt_5565;11-08-teensUser58;; hey, a/s/l?;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_5566;11-08-teensUser115;Utt_5561; what should we do about these chineese bears...what should we do about these friendly bears...;inform;[same_Sender]; white and black...the friendly bears of china...white and black...they rarly reproduce....;setQuestion;inform;setQuestion
Utt_5567;11-08-teensUser115;Utt_5566; die they must die...the pandas must die...die they must die..the pandas must die...;setQuestion;[same_Sender]; what should we do about these chineese bears...what should we do about these friendly bears...;misc;setQuestion;elaborate
Utt_5568;11-08-teensUser115;Utt_5567; yay!;continuer;[same_Sender]; die they must die...the pandas must die...die they must die..the pandas must die...;positiveExpression;misc;positiveExpression
Utt_5569;11-08-teensUser119;; marilyn manson and charlie manson??;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_5569;11-08-teensUser119;Utt_5569; which one?;propositionalQuestion;[same_Sender]; marilyn manson and charlie manson??;setQuestion;propositionalQuestion;setQuestion
Utt_5570;11-08-teensUser119;Utt_5569; the world may never know...;propositionalQuestion;[same_Sender]; marilyn manson and charlie manson??;elaborate;propositionalQuestion;elaborate
Utt_5571;11-08-teensUser151;; hi everybody!;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_5571;11-08-teensUser151;; !...anyone want to chat...17 f here;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_5572;11-08-teensUser146;; hey, any single girls in here?;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_5573;11-08-teensUser108;; 18 m il, girls pm me;no_label;[other_Sender];[no_TextContent];instruct;no_label;instruct
Utt_5574;11-08-teensUser154;; nirvana;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_5575;11-08-teensUser119;Utt_5574; rocks;inform;[other_Sender]; nirvana;inform;inform;elaborate
Utt_5576;11-08-teensUser154;Utt_5575; yeas;elaborate;[other_Sender]; rocks;agreement;inform;agreement
Utt_5577;11-08-teensUser155;; anyone like screamo;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_5578;11-08-teensUser154;Utt_5577; what?;propositionalQuestion;[other_Sender]; anyone like screamo;setQuestion;propositionalQuestion;setQuestion
Utt_5579;11-08-teensUser119;; puke!;no_label;[other_Sender];[no_TextContent];negativeExpression;no_label;negativeExpression
Utt_5580;11-08-teensUser154;Utt_5577; yeah;propositionalQuestion;[other_Sender]; anyone like screamo;agreement;propositionalQuestion;agreement
Utt_5581;11-08-teensUser125;Utt_5579; eeeeeeeeewwwwwwww;negativeExpression;[other_Sender]; puke!;positiveExpression;negativeExpression;negativeExpression
Utt_5582;11-08-teensUser154;Utt_5577; yeah;propositionalQuestion;[other_Sender]; anyone like screamo;agreement;propositionalQuestion;agreement
Utt_5583;11-08-teensUser119;; i like to murder your kids;no_label;[other_Sender];[no_TextContent];continuer;no_label;inform
Utt_5584;11-08-teensUser36;; anybody lesbian want to talk;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_5585;11-08-teensUser125;Utt_5579; blowing chunks;negativeExpression;[other_Sender]; puke!;continuer;negativeExpression;continuer
Utt_5586;11-08-teensUser53;; any guys want to talk with f 19 tx;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_5587;11-08-teensUser154;Utt_5583; cookies;inform;[other_Sender]; i like to murder your kids;inform;continuer;propositionalQuestion
Utt_5588;11-08-teensUser146;; who the crap is that;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_5589;11-08-teensUser154;; cookies.;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_5590;11-08-teensUser125;Utt_5585; chucking;continuer;[same_Sender]; blowing chunks;continuer;continuer;elaborate
Utt_5591;11-08-teensUser125;Utt_5590; while spewing;elaborate;[same_Sender]; chucking;elaborate;continuer;elaborate
Utt_5592;11-08-teensUser135;; goodie pm me;no_label;[other_Sender];[no_TextContent];instruct;no_label;instruct
Utt_5593;11-08-teensUser119;Utt_5591; haha;elaborate;[other_Sender]; while spewing;positiveExpression;elaborate;positiveExpression
Utt_5594;11-08-teensUser125;Utt_5591; and hurling;elaborate;[same_Sender]; while spewing;elaborate;elaborate;elaborate
Utt_5595;11-08-teensUser154;Utt_5587; yes;propositionalQuestion;[same_Sender]; cookies;agreement;inform;agreement
Utt_5596;11-08-teensUser119;Utt_5594; lol;elaborate;[other_Sender]; and hurling;positiveExpression;elaborate;positiveExpression
Utt_5597;11-08-teensUser119;Utt_5594; damn;elaborate;[other_Sender]; and hurling;negativeExpression;elaborate;negativeExpression
Utt_5598;11-08-teensUser154;; waaa!;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;misc
Utt_5599;11-08-teensUser125;Utt_5594; the classic vomiting...;elaborate;[other_Sender]; and hurling;continuer;elaborate;inform
Utt_5600;11-08-teensUser154;Utt_5599; yeas;inform;[other_Sender]; the classic vomiting...;agreement;continuer;agreement
Utt_5601;11-08-teensUser125;Utt_5577; everyone to their own;propositionalQuestion;[other_Sender]; anyone like screamo;elaborate;propositionalQuestion;inform
Utt_5602;11-08-teensUser145;; any mexican or black guys in her i'm me;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_5603;11-08-teensUser119;; way some 11-08-teensuser119 to sober up...;no_label;[other_Sender];[no_TextContent];continuer;no_label;inform
Utt_5604;11-08-teensUser115;Utt_5602; 11-08-teensuser145 is looking for a good time ^;propositionalQuestion;[other_Sender]; any mexican or black guys in her i'm me;inform;propositionalQuestion;inform
Utt_5605;11-08-teensUser154;; courtney love;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_5606;11-08-teensUser119;Utt_5604; haha;inform;[other_Sender]; 11-08-teensuser145 is looking for a good time ^;positiveExpression;inform;positiveExpression
Utt_5607;11-08-teensUser145;Utt_5604; yeah right;inform;[other_Sender]; 11-08-teensuser145 is looking for a good time ^;agreement;inform;agreement
Utt_5608;11-08-teensUser115;Utt_5604; 11-08-teensuser141 is too ^;inform;[same_Sender]; 11-08-teensuser145 is looking for a good time ^;continuer;inform;elaborate
Utt_5609;11-08-teensUser135;Utt_5602; 11-08-teensuser145 only wants black men;propositionalQuestion;[other_Sender]; any mexican or black guys in her i'm me;inform;propositionalQuestion;inform
Utt_5610;11-08-teensUser119;; haha;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;positiveExpression
Utt_5611;11-08-teensUser154;; what?;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_5612;11-08-teensUser119;Utt_5609; me too;inform;[other_Sender]; 11-08-teensuser145 only wants black men;agreement;inform;agreement
Utt_5613;11-08-teensUser146;; any austin texas area ladies in here;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;positiveExpression
Utt_5614;11-08-teensUser115;Utt_5609; and mexicans...;inform;[other_Sender]; 11-08-teensuser145 only wants black men;elaborate;inform;continuer
Utt_5615;11-08-teensUser119;Utt_5614; lol;continuer;[other_Sender]; and mexicans...;positiveExpression;elaborate;positiveExpression
Utt_5616;11-08-teensUser119;; just kidding;;;;;;
Utt_5617;11-08-teensUser119;; www.match.com;;;;;;
Utt_5618;11-08-teensUser119;; not here;;;;;;
Utt_5619;11-08-teensUser154;; what is a fly?;;;;;;
Utt_5620;11-08-teensUser115;; hmmm;;;;;;
Utt_5621;11-08-teensUser71;; any guys want to chat with a very nauty girl;;;;;;
Utt_5622;11-08-teensUser83;; 11-08-teensuser119, no urls;;;;;;
Utt_5623;11-08-teensUser154;; really;;;;;;
Utt_5623;11-08-teensUser154;; ?;;;;;;
Utt_5624;11-08-teensUser154;; ok;;;;;;
Utt_5625;11-08-teensUser159;; heya all;;;;;;
Utt_5626;11-08-teensUser154;; why?;;;;;;
Utt_5627;11-08-teensUser135;; star asl?;;;;;;
Utt_5628;11-08-teensUser154;; yes;;;;;;
Utt_5629;11-08-teensUser119;; i cannot spell url;;;;;;
Utt_5630;11-08-teensUser154;; why?;;;;;;
Utt_5631;11-08-teensUser115;; because its the law...;;;;;;
Utt_5632;11-08-teensUser154;; yes;;;;;;
Utt_5633;11-08-teensUser158;; wasup room 19 m md;;;;;;
Utt_5634;11-08-teensUser119;; my brain screams at me to kill;;;;;;
Utt_5635;11-08-teensUser154;; why?;;;;;;
Utt_5636;11-08-teensUser115;; my brain screams at me to sleep;;;;;;
Utt_5637;11-08-teensUser154;; goodnight;;;;;;
Utt_5638;11-08-teensUser119;; blood on the bandsaw;;;;;;
Utt_5639;11-08-teensUser160;; anyone want to chat;;;;;;
Utt_5640;11-08-teensUser119;; bodies on the floor;;;;;;
Utt_5641;11-08-teensUser154;; yes;;;;;;
Utt_5642;11-08-teensUser115;; ...11-08-teensuser119 likes to kill things....;;;;;;
Utt_5643;11-08-teensUser154;; really;;;;;;
Utt_5644;11-08-teensUser119;; hanging from the rafters;;;;;;
Utt_5645;11-08-teensUser125;; no joke;;;;;;
Utt_5646;11-08-teensUser115;; lets pick on him;;;;;;
Utt_5647;11-08-teensUser154;; yeah;;;;;;
Utt_5648;11-08-teensUser159;; any guys want to chat with a 16 f from australia?;;;;;;
Utt_5649;11-08-teensUser43;; hey y'all 17 f tx;;;;;;
Utt_5650;11-08-teensUser162;; hi everyone!;;;;;;
Utt_5650;11-08-teensUser162;; :);;;;;;
Utt_5651;11-08-teensUser119;; i suck;;;;;;
Utt_5652;11-08-teensUser119;; hey;;;;;;
Utt_5653;11-08-teensUser119;; you got kids?;;;;;;
Utt_5654;11-08-teensUser79;; any 1 want to chat;;;;;;
Utt_5655;11-08-teensUser115;; i wont let this build up inside of me;;;;;;
Utt_5656;11-08-teensUser161;; any 1 want to chat;;;;;;
Utt_5657;11-08-teensUser125;; what you suck 11-08-teensuser119?;;;;;;
Utt_5658;11-08-teensUser119;; can i kill em?;;;;;;
Utt_5659;11-08-teensUser108;; 18 m i'll here, girls pm me;;;;;;
Utt_5660;11-08-teensUser154;; no;;;;;;
Utt_5661;11-08-teensUser119;; i suck .45 barrel before pulling trigger;;;;;;
Utt_5662;11-08-teensUser163;; where in i'll;;;;;;
Utt_5663;11-08-teensUser119;; haha;;;;;;
Utt_5664;11-08-teensUser164;; el rey;;;;;;
Utt_5665;11-08-teensUser164;; teck n9ne is back fellows;;;;;;
Utt_5666;11-08-teensUser119;; take your damn medicine;;;;;;
Utt_5667;11-08-teensUser164;; for one more year;;;;;;
Utt_5668;11-08-teensUser162;; :);;;;;;
Utt_5669;11-08-teensUser166;; hello room;;;;;;
Utt_5670;11-08-teensUser154;; hey;;;;;;
Utt_5671;11-08-teensUser166;; anyone want to chat?;;;;;;
Utt_5672;11-08-teensUser119;; heyheyhey;;;;;;
Utt_5673;11-08-teensUser164;; i vuela vuela vuela;;;;;;
Utt_5674;11-08-teensUser115;; yay...democrats have taken the house!;;;;;;
Utt_5675;11-08-teensUser165;; hello any girl to talk to i'm female 14;;;;;;
Utt_5676;11-08-teensUser165;; pm;;;;;;
Utt_5677;11-08-teensUser154;; eat me!;;;;;;
Utt_5677;11-08-teensUser154;; please;;;;;;
Utt_5678;11-08-teensUser161;; any guys want to chat;;;;;;
Utt_5679;11-08-teensUser164;; i will sue you;;;;;;
Utt_5680;11-08-teensUser166;; sugar;;;;;;
Utt_5681;11-08-teensUser164;; i got;;;;;;
Utt_5682;11-08-teensUser128;; welcome, 11-08-teensuser114!;;;;;;
Utt_5683;11-08-teensUser119;; i hate them all i do not descriminate;;;;;;
Utt_5684;11-08-teensUser164;; who;;;;;;
Utt_5685;11-08-teensUser164;; woo';;;;;;
Utt_5686;11-08-teensUser154;; yes;;;;;;
Utt_5687;11-08-teensUser125;; *eats 11-08-teensuser154*;;;;;;
Utt_5688;11-08-teensUser164;; you look good in them jeans;;;;;;
Utt_5689;11-08-teensUser154;; who wants cookies;;;;;;
Utt_5690;11-08-teensUser164;; i like it;;;;;;
Utt_5691;11-08-teensUser119;; and i am not a ppolitical product of my breeding;;;;;;
Utt_5692;11-08-teensUser165;; anygirl to chat pm female here;;;;;;
Utt_5693;11-08-teensUser67;; any little hotties want to get dirty?;;;;;;
Utt_5694;11-08-teensUser164;; i want your cookie;;;;;;
Utt_5695;11-08-teensUser3;; wtf, man;;;;;;
Utt_5696;11-08-teensUser115;; ok 11-08-teensuser67 get out;;;;;;
Utt_5697;11-08-teensUser119;; uuuhhh;;;;;;
Utt_5698;11-08-teensUser154;; get it here;;;;;;
Utt_5699;11-08-teensUser115;; you sick shit;;;;;;
Utt_5700;11-08-teensUser164;; who;;;;;;
Utt_5701;11-08-teensUser125;; i already ate it, sori guys;;;;;;
Utt_5702;11-08-teensUser164;; where;;;;;;
Utt_5703;11-08-teensUser164;; between;;;;;;
Utt_5704;11-08-teensUser164;; lol;;;;;;
Utt_5705;11-08-teensUser164;; just kidding;;;;;;
Utt_5706;11-08-teensUser164;; just kidding;;;;;;
Utt_5707;11-08-teensUser154;; in my house in poooland!;;;;;;
Utt_5708;11-08-teensUser164;; just kidding;;;;;;
Utt_5709;11-08-teensUser164;; just kidding;;;;;;
Utt_5710;11-08-teensUser119;; eat my gun;;;;;;
Utt_5711;11-08-teensUser139;; any girls want to talk dirty;;;;;;
Utt_5712;11-08-teensUser154;; poooland cookies.;;;;;;
Utt_5713;11-08-teensUser125;; no i only eat cookies...;;;;;;
Utt_5714;11-08-teensUser125;; i'm not into death;;;;;;
Utt_5715;11-08-teensUser154;; yay!;;;;;;
Utt_5716;11-08-teensUser115;; 11-08-teensuser139...shush...;;;;;;
Utt_5717;11-08-teensUser168;; hello room;;;;;;
Utt_5718;11-08-teensUser154;; me too.;;;;;;
Utt_5719;11-08-teensUser119;; you better be;;;;;;
Utt_5720;11-08-teensUser158;; any female want to chat with an 19 m md;;;;;;
Utt_5721;11-08-teensUser154;; i love to eat me.;;;;;;
Utt_5722;11-08-teensUser151;; blah blah...boring spot....all these freaks and geeks..lol(jk about the geeks);;;;;;
Utt_5723;11-08-teensUser119;; deaths coming 4 you;;;;;;
Utt_5724;11-08-teensUser168;; 18 /m/pa here;;;;;;
Utt_5725;11-08-teensUser151;; hey where in md?;;;;;;
Utt_5726;11-08-teensUser63;; any hot sexy guys want to chat pm me;;;;;;
Utt_5727;11-08-teensUser83;; brb;;;;;;
Utt_5728;11-08-teensUser154;; heard of nirvana?;;;;;;
Utt_5729;11-08-teensUser169;; hello teens i'm 26 years old;;;;;;
Utt_5730;11-08-teensUser154;; yo!;;;;;;
Utt_5731;11-08-teensUser115;; get out 11-08-teensuser169;;;;;;
Utt_5732;11-08-teensUser155;; i'm 9;;;;;;
Utt_5733;11-08-teensUser119;; i'm on a fast track to self destruction and homicide if there's time;;;;;;
Utt_5734;11-08-teensUser154;; yo!;;;;;;
Utt_5735;11-08-teensUser115;; 11-08-teensuser169...your way to old...;;;;;;
Utt_5736;11-08-teensUser154;; where is everybody?;;;;;;
Utt_5737;11-08-teensUser169;; can i talk with you;;;;;;
Utt_5738;11-08-teensUser119;; 11-08-teensuser154 had some crack;;;;;;
Utt_5739;11-08-teensUser122;; any cali guys in here?;;;;;;
Utt_5739;11-08-teensUser122;; ?;;;;;;
Utt_5740;11-08-teensUser154;; yes;;;;;;
Utt_5741;11-08-teensUser115;; ...prolly not...;;;;;;
Utt_5742;11-08-teensUser114;; lol 'hey teens';;;;;;
Utt_5743;11-08-teensUser154;; maybe;;;;;;
Utt_5744;11-08-teensUser168;; any pa females in here;;;;;;
Utt_5745;11-08-teensUser115;; did he get booted or did he leave...;;;;;;
Utt_5746;11-08-teensUser154;; yes;;;;;;
Utt_5747;11-08-teensUser119;; are you pedofile;;;;;;
Utt_5748;11-08-teensUser108;; 18 m i'll here, girls pm me;;;;;;
Utt_5749;11-08-teensUser168;; no;;;;;;
Utt_5750;11-08-teensUser125;; hmmm... for a 14-19 chat, 11-08-teensuser169 doesn't seem to fit in, does he?;;;;;;
Utt_5751;11-08-teensUser128;; hey, 11-08-teensuser114;;;;;;
Utt_5752;11-08-teensUser154;; kookies;;;;;;
Utt_5753;11-08-teensUser119;; haha;;;;;;
Utt_5754;11-08-teensUser115;; nope...;;;;;;
Utt_5755;11-08-teensUser114;; hi 11-08-teensuser128;;;;;;
Utt_5756;11-08-teensUser128;;333;;;;;;
Utt_5757;11-08-teensUser128;; what's up?;;;;;;
Utt_5758;11-08-teensUser119;; was he 56?;;;;;;
Utt_5759;11-08-teensUser154;; i want to swim in poooland!;;;;;;
Utt_5760;11-08-teensUser128;; long time no chat!;;;;;;
Utt_5761;11-08-teensUser125;; 26 lol;;;;;;
Utt_5762;11-08-teensUser154;; yes;;;;;;
Utt_5763;11-08-teensUser114;; true that;;;;;;
Utt_5764;11-08-teensUser120;; ha.;;;;;;
Utt_5765;11-08-teensUser154;; aaaaaaaaaaaaaaaaa!;;;;;;
Utt_5766;11-08-teensUser128;; i know;;;;;;
Utt_5767;11-08-teensUser168;; any females in here from pa;;;;;;
Utt_5768;11-08-teensUser154;; poooland;;;;;;
Utt_5769;11-08-teensUser128;; i'm so bored =[;;;;;;
Utt_5770;11-08-teensUser115;; ..hmm...;;;;;;
Utt_5771;11-08-teensUser154;; weeeeeeeeeeeeeeee!;;;;;;
Utt_5772;11-08-teensUser115;; yawn..;;;;;;
Utt_5773;11-08-teensUser166;; anyone want to chat?;;;;;;
Utt_5773;11-08-teensUser166;; 20/m/md;;;;;;
Utt_5774;11-08-teensUser154;; want to sleep;;;;;;
Utt_5775;11-08-teensUser114;; you could write me a poem 11-08-teensuser128;;;;;;
Utt_5776;11-09-20sUser114;; lol;;;;;;
Utt_5777;11-09-20sUser59;; i'm like five seconds from ripping into a bottle of jack;;;;;;
Utt_5778;11-09-20sUser114;; yes he is;;;;;;
Utt_5779;11-09-20sUser105;; how are we all?;;;;;;
Utt_5780;11-09-20sUser59;; tick tock;;;;;;
Utt_5781;11-09-20sUser59;; tick tock;;;;;;
Utt_5782;11-09-20sUser114;; he's moved on to 11-09-20suser80 now though.;;;;;;
Utt_5783;11-09-20sUser31;; 11-09-20suser101 yes i'm here;;;;;;
Utt_5784;11-09-20sUser12;; hello room anyone want to chat with 23 female from virginia;;;;;;
Utt_5785;11-09-20sUser101;; oh damn... i have been cast aside?;;;;;;
Utt_5785;11-09-20sUser101;; ?;;;;;;
Utt_5786;11-09-20sUser60;; officer 11-09-20suser114...on the ball as usual;;;;;;
Utt_5787;11-09-20sUser114;; you have.;;;;;;
Utt_5788;11-09-20sUser33;; anyone want to chat with me;;;;;;
Utt_5789;11-09-20sUser101;; 11-09-20suser31 why aren't you employed?;;;;;;
Utt_5790;11-09-20sUser68;; chips;;;;;;
Utt_5791;11-09-20sUser121;; any girls wanna chat with 27-m-canada pm me;;;;;;
Utt_5792;11-09-20sUser105;; quarter pounder;;;;;;
Utt_5793;11-09-20sUser59;; lmao;;;;;;
Utt_5794;11-09-20sUser114;; i'm with you on that 11-09-20suser68;;;;;;
Utt_5795;11-09-20sUser13;; i'd like to chat cutie;;;;;;
Utt_5796;11-09-20sUser60;; beer;;;;;;
Utt_5797;11-09-20sUser124;; hiya everyone;;;;;;
Utt_5798;11-09-20sUser114;; aww;;;;;;
Utt_5799;11-09-20sUser13;; you can pm;;;;;;
Utt_5800;11-09-20sUser59;; that's hilarious;;;;;;
Utt_5801;11-09-20sUser31;; 11-09-20suser101 i'm sorry i said want to ago;;;;;;
Utt_5802;11-09-20sUser80;; i warned him;;;;;;
Utt_5803;11-09-20sUser114;; lol;;;;;;
Utt_5804;11-09-20sUser114;; oh;;;;;;
Utt_5805;11-09-20sUser114;; i missed that.;;;;;;
Utt_5806;11-09-20sUser23;; anybody from wisconsin?;;;;;;
Utt_5807;11-09-20sUser80;; lol its ok;;;;;;
Utt_5808;11-09-20sUser94;;" your home; watch out so as not to spark a crisis..";;;;;;
Utt_5809;11-09-20sUser101;; huh?;;;;;;
Utt_5810;11-09-20sUser114;; lol;;;;;;
Utt_5811;11-09-20sUser114;; no;;;;;;
Utt_5812;11-09-20sUser13;; i have some really good friends there 11-09-20suser23;;;;;;
Utt_5813;11-09-20sUser114;; lol;;;;;;
Utt_5814;11-09-20sUser80;; there if he isn't bothering you you can play;;;;;;
Utt_5815;11-09-20sUser114;; i am perving;;;;;;
Utt_5816;11-09-20sUser101;; no comprende;;;;;;
Utt_5817;11-09-20sUser13;; one in appleton;;;;;;
Utt_5818;11-09-20sUser121;; any ladies wanna chat with a canadaian;;;;;;
Utt_5819;11-09-20sUser127;; hi room;;;;;;
Utt_5820;11-09-20sUser105;; what the bloody hell happened there;;;;;;
Utt_5821;11-09-20sUser59;; somebody type perving?;;;;;;
Utt_5822;11-09-20sUser59;; lol;;;;;;
Utt_5823;11-09-20sUser126;; hi guys;;;;;;
Utt_5824;11-09-20sUser31;; 11-09-20suser101 like what;;;;;;
Utt_5825;11-09-20sUser0;; yeah i get perved often for some reason;;;;;;
Utt_5826;11-09-20sUser105;; i got cut off;;;;;;
Utt_5827;11-09-20sUser114;; 11-09-20suser105 you've grown a tail;;;;;;
Utt_5828;11-09-20sUser59;; i never get perved;;;;;;
Utt_5829;11-09-20sUser31;; 11-09-20suser80 i like you;;;;;;
Utt_5830;11-09-20sUser33;; hey;;;;;;
Utt_5831;11-09-20sUser101;; i perved ya 11-09-20suser59;;;;;;
Utt_5832;11-09-20sUser114;; see 11-09-20suser101...;;;;;;
Utt_5833;11-09-20sUser80;; lol thanks i think;;;;;;
Utt_5834;11-09-20sUser60;; bob and weave bob and weave;;;;;;
Utt_5835;11-09-20sUser34;; ok ok i'm back;;;;;;
Utt_5836;11-09-20sUser59;;" its always.....""ewwwww""";;;;;;
Utt_5837;11-09-20sUser126;; what is the conversion about..?any guide for me?;;;;;;
Utt_5838;11-09-20sUser114;; i did to 11-09-20suser59;;;;;;
Utt_5839;11-09-20sUser105;; what the hell?;;;;;;
Utt_5839;11-09-20sUser105;; where did the 2 come from;;;;;;
Utt_5839;11-09-20sUser105;; ?;;;;;;
Utt_5840;11-09-20sUser59;; who did?;;;;;;
Utt_5841;11-09-20sUser114;; lol;;;;;;
Utt_5842;11-09-20sUser59;; lmao;;;;;;
Utt_5843;11-09-20sUser129;; hi 31f ga i'm me to chat;;;;;;
Utt_5844;11-09-20sUser130;; what's up;;;;;;
Utt_5845;11-09-20sUser34;; me;;;;;;
Utt_5846;11-09-20sUser114;; my mom;;;;;;
Utt_5847;11-09-20sUser131;; hi;;;;;;
Utt_5848;11-09-20sUser126;; anyone who want to chat?;;;;;;
Utt_5849;11-09-20sUser60;; ah good night to have the top down;;;;;;
Utt_5850;11-09-20sUser132;; hey;;;;;;
Utt_5851;11-09-20sUser34;; no 11-09-20suser126 i'm just here to look;;;;;;
Utt_5852;11-09-20sUser34;; thanks anyways;;;;;;
Utt_5853;11-09-20sUser31;; 11-09-20suser80 you like me;;;;;;
Utt_5854;11-09-20sUser59;; maybe i should put a new picture up;;;;;;
Utt_5855;11-09-20sUser126;; ah, ok 11-09-20suser34;;;;;;
Utt_5856;11-09-20sUser0;; nah your picture is just fine;;;;;;
Utt_5857;11-09-20sUser59;; well i look different now;;;;;;
Utt_5858;11-09-20sUser105;; ok now i'm pissed;;;;;;
Utt_5859;11-09-20sUser34;; no problemo;;;;;;
Utt_5860;11-09-20sUser59;; i dyed my hair and chopped it off;;;;;;
Utt_5861;11-09-20sUser114;; see i told you what to do;;;;;;
Utt_5862;11-09-20sUser114;; and you just left;;;;;;
Utt_5863;11-09-20sUser114;; isn't my fault;;;;;;
Utt_5864;11-09-20sUser34;; 11-09-20suser105 why you pissed;;;;;;
Utt_5865;11-09-20sUser0;; i see;;;;;;
Utt_5866;11-09-20sUser80;; i don't know you 11-09-20suser31;;;;;;
Utt_5867;11-09-20sUser105;; did some fucker cut me off;;;;;;
Utt_5868;11-09-20sUser114;; no;;;;;;
Utt_5869;11-09-20sUser34;; cut you off?;;;;;;
Utt_5870;11-09-20sUser114;; it happens sometimes.;;;;;;
Utt_5871;11-09-20sUser0;; so i guess i shouldn't use your picture as wallpaper for my laptop :) lol;;;;;;
Utt_5872;11-09-20sUser59;; lol;;;;;;
Utt_5873;11-09-20sUser136;; any girls want to chat pm me;;;;;;
Utt_5874;11-09-20sUser114;; oh just fucking ignore me then!;;;;;;
Utt_5875;11-09-20sUser59;; i ll get you a more current one :-o;;;;;;
Utt_5876;11-09-20sUser80;; brb;;;;;;
Utt_5877;11-09-20sUser105;; a fuck would suffice haha;;;;;;
Utt_5878;11-09-20sUser82;; hi 11-09-20suser45;;;;;;
Utt_5879;11-09-20sUser34;; proper english;;;;;;
Utt_5880;11-09-20sUser72;; its a family tradition;;;;;;
Utt_5881;11-09-20sUser34;; lol;;;;;;
Utt_5882;11-09-20sUser94;; 11-09-20suser114 spins the bottle .....;;;;;;
Utt_5883;11-09-20sUser94;; where it will point nobody knows ....;;;;;;
Utt_5884;11-09-20sUser94;; round and round it goes .....;;;;;;
Utt_5885;11-09-20sUser94;; slowly comes to a stop... pointing at 11-09-20suser43!!;;;;;;
