Id;Speaker;Reply_to;Text;GoldContextLabel;ContextSender;ContextText;PredictedLabel;PredictedContextLabel;Label
Utt_5490;11-08-teensUser134;Utt_5489;damn;elaborate;[other_Sender];and u r dead;negativeExpression;elaborate;negativeExpression
Utt_5491;11-08-teensUser134;Utt_5489;not me;elaborate;[other_Sender];and u r dead;disagreement;elaborate;disagreement
Utt_5492;11-08-teensUser130;;this room is bluer than my balls;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_5493;11-08-teensUser135;;hey everybody;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_5494;11-08-teensUser119;Utt_5491;u just dont know;disagreement;[other_Sender];not me;elaborate;no_label;inform
Utt_5495;11-08-teensUser134;Utt_5494;lol;inform;[other_Sender];u just dont know;positiveExpression;elaborate;positiveExpression
Utt_5496;11-08-teensUser119;Utt_5492;no ball talk;inform;[other_Sender];this room is bluer than my balls;inform;inform;instruct
Utt_5497;11-08-teensUser134;;hey;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_5498;11-08-teensUser119;;ill miss whoever the hell he was;no_label;[other_Sender];[no_TextContent];continuer;no_label;continuer
Utt_5499;11-08-teensUser134;;ppl acting green in here;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_5500;11-08-teensUser119;Utt_5499;im green blooded;inform;[other_Sender];ppl acting green in here;inform;no_label;inform
Utt_5501;11-08-teensUser130;Utt_5500;yeah me too;inform;[other_Sender];im green blooded;agreement;inform;agreement
Utt_5502;11-08-teensUser130;Utt_5501;i guess;agreement;[same_Sender];yeah me too;continuer;agreement;elaborate
Utt_5503;11-08-teensUser119;Utt_5501;good;agreement;[other_Sender];yeah me too;positiveExpression;agreement;positiveExpression
Utt_5504;11-08-teensUser134;Utt_5500;i got blue blood;inform;[other_Sender];im green blooded;inform;no_label;inform
Utt_5505;11-08-teensUser137;;im bored pm me guys;no_label;[other_Sender];[no_TextContent];instruct;no_label;instruct
Utt_5506;11-08-teensUser119;;11-08-teensUser141 hello;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_5507;11-08-teensUser115;Utt_5505;She's still preoccupied....1985;instruct;[other_Sender];im bored pm me guys;inform;instruct;continuer
Utt_5508;11-08-teensUser141;;any hot girls wanna chat?;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_5508;11-08-teensUser141;;?;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_5509;11-08-teensUser119;;slam;no_label;[other_Sender];[no_TextContent];negativeExpression;no_label;inform
Utt_5510;11-08-teensUser119;Utt_5508;not a damn dating service;propositionalQuestion;[other_Sender];any hot girls wanna chat?;disagreement;no_label;inform
Utt_5511;11-08-teensUser119;Utt_5510;jesus H christ;inform;[other_Sender];not a damn dating service;inform;no_label;inform
Utt_5512;11-08-teensUser115;Utt_5510;seems like a dating service...;inform;[other_Sender];not a damn dating service;continuer;disagreement;disagreement
Utt_5513;11-08-teensUser119;Utt_5512;damn!;disagreement;[other_Sender];seems like a dating service...;negativeExpression;continuer;negativeExpression
Utt_5514;11-08-teensUser119;;www.match.com;no_label;[other_Sender];[no_TextContent];greeting;no_label;misc
Utt_5515;11-08-teensUser115;Utt_5512;anymore thats why people are here...;disagreement;[same_Sender];seems like a dating service...;elaborate;continuer;elaborate
Utt_5516;11-08-teensUser31;;cya all;no_label;[other_Sender];[no_TextContent];greeting;no_label;goodbye
Utt_5517;11-08-teensUser130;Utt_5516;cheers;goodbye;[other_Sender];cya all;positiveExpression;greeting;goodbye
Utt_5518;11-08-teensUser130;Utt_5517;for the boredom;goodbye;[same_Sender];cheers;elaborate;positiveExpression;elaborate
Utt_5519;11-08-teensUser119;;im here to find victims...;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_5520;11-08-teensUser119;Utt_5519;haha;inform;[same_Sender];im here to find victims...;positiveExpression;inform;positiveExpression
Utt_5521;11-08-teensUser115;Utt_5519;hmm...you like killing people?;inform;[other_Sender];im here to find victims...;propositionalQuestion;inform;propositionalQuestion
Utt_5522;11-08-teensUser95;;females pm me;no_label;[other_Sender];[no_TextContent];instruct;no_label;instruct
Utt_5523;11-08-teensUser119;Utt_5521;mhm;propositionalQuestion;[other_Sender];hmm...you like killing people?;misc;propositionalQuestion;agreement
Utt_5524;11-08-teensUser125;Utt_5521;who u gonna kill 11-08-teensUser119?;propositionalQuestion;[other_Sender];hmm...you like killing people?;setQuestion;propositionalQuestion;setQuestion
Utt_5525;11-08-teensUser111;;I can seeee youuuu.;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_5526;11-08-teensUser111;Utt_5525;Your brown skin shinnin' in the sunnn.;inform;[other_Sender];I can seeee youuuu.;inform;no_label;inform
Utt_5527;11-08-teensUser115;Utt_5524;....oh ......whatever...i dont care lol;setQuestion;[other_Sender];who u gonna kill 11-08-teensUser119?;continuer;setQuestion;continuer
Utt_5528;11-08-teensUser119;Utt_5524;all of em!!!;setQuestion;[other_Sender];who u gonna kill 11-08-teensUser119?;continuer;setQuestion;continuer
Utt_5528;11-08-teensUser119;;!;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_5529;11-08-teensUser115;Utt_5527;kill all you want....;continuer;[same_Sender];....oh ......whatever...i dont care lol;instruct;continuer;elaborate
Utt_5530;11-08-teensUser119;Utt_5528;hopefully...;continuer;[same_Sender];all of em!!!;continuer;continuer;elaborate
Utt_5531;11-08-teensUser115;Utt_5528;i aint gonna stop you...;continuer;[other_Sender];all of em!!!;elaborate;no_label;inform
Utt_5532;11-08-teensUser119;Utt_5531;good;inform;[other_Sender];i aint gonna stop you...;positiveExpression;elaborate;positiveExpression
Utt_5533;11-08-teensUser134;Utt_5531;good;inform;[other_Sender];i aint gonna stop you...;positiveExpression;elaborate;positiveExpression
Utt_5534;11-08-teensUser119;Utt_5529;wanna help?;elaborate;[other_Sender];kill all you want....;propositionalQuestion;instruct;setQuestion
Utt_5535;11-08-teensUser111;;I can tell you my love for you will still be strong after the boys of summer have goneee.;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_5536;11-08-teensUser111;Utt_5535;I never will forget those nights.;inform;[same_Sender];I can tell you my love for you will still be strong after the boys of summer have goneee.;inform;inform;elaborate
Utt_5537;11-08-teensUser115;Utt_5534;yea sure...why not;setQuestion;[other_Sender];wanna help?;setQuestion;propositionalQuestion;agreement
Utt_5538;11-08-teensUser111;Utt_5536;I wonder if it was a dreammm?;elaborate;[same_Sender];I never will forget those nights.;propositionalQuestion;inform;propositionalQuestion
Utt_5539;11-08-teensUser134;Utt_5538;what;propositionalQuestion;[other_Sender];I wonder if it was a dreammm?;setQuestion;propositionalQuestion;setQuestion
Utt_5540;11-08-teensUser119;Utt_5535;pleez dont say boys of summer;inform;[other_Sender];I can tell you my love for you will still be strong after the boys of summer have goneee.;correction;inform;suggestion
Utt_5541;11-08-teensUser115;;lets kill these bitches....;no_label;[other_Sender];[no_TextContent];suggestion;no_label;suggestion
Utt_5542;11-08-teensUser119;Utt_5540;ever;suggestion;[same_Sender];pleez dont say boys of summer;elaborate;correction;elaborate
Utt_5543;11-08-teensUser119;Utt_5537;ok;agreement;[other_Sender];yea sure...why not;agreement;setQuestion;agreement
Utt_5544;11-08-teensUser134;Utt_5540;what;suggestion;[other_Sender];pleez dont say boys of summer;setQuestion;correction;positiveExpression
Utt_5545;11-08-teensUser111;Utt_5535;I love this song.;inform;[same_Sender];I can tell you my love for you will still be strong after the boys of summer have goneee.;inform;inform;elaborate
Utt_5546;11-08-teensUser111;Utt_5544;You'll live.;positiveExpression;[other_Sender];what;inform;setQuestion;continuer
Utt_5547;11-08-teensUser119;;kill em all;no_label;[other_Sender];[no_TextContent];instruct;no_label;inform
Utt_5548;11-08-teensUser86;;is there any girl who can just talk to me (17/F)?;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_5548;11-08-teensUser86;;PM me please.;no_label;[other_Sender];[no_TextContent];suggestion;no_label;instruct
Utt_5548;11-08-teensUser86;Utt_5548;thanks;propositionalQuestion;[same_Sender];is there any girl who can just talk to me (17/F)?;positiveExpression;propositionalQuestion;positiveExpression
Utt_5549;11-08-teensUser134;Utt_5545;what` song;elaborate;[other_Sender];I love this song.;setQuestion;inform;setQuestion
Utt_5550;11-08-teensUser21;Utt_5510; it is actually am;inform;[other_Sender];not a damn dating service;correction;disagreement;correction
Utt_5551;11-08-teensUser125;Utt_5547;hmmm... u ever thought of seeing a psychologist?;inform;[other_Sender];kill em all;propositionalQuestion;instruct;propositionalQuestion
Utt_5551;11-08-teensUser125;Utt_5547;u seem to have an unusual and disturbing fettish for killing 11-08-teensUser119;inform;[other_Sender];kill em all;inform;no_label;inform
Utt_5552;11-08-teensUser115;Utt_5547;...lets kill these bitches...;inform;[other_Sender];kill em all;suggestion;instruct;suggestion
Utt_5553;11-08-teensUser21;;any one here from pine city;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_5554;11-08-teensUser119;Utt_5551;what is unusual about it?;propositionalQuestion;[other_Sender];hmmm... u ever thought of seeing a psychologist?;setQuestion;propositionalQuestion;setQuestion
Utt_5555;11-08-teensUser119;Utt_5552;lets kill em!;suggestion;[other_Sender];...lets kill these bitches...;suggestion;suggestion;suggestion
Utt_5556;11-08-teensUser111;;Welcome back;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_5557;11-08-teensUser119;Utt_5555;i didnt come up with any more of a plan;suggestion;[same_Sender];lets kill em!;elaborate;suggestion;elaborate
Utt_5558;11-08-teensUser134;Utt_5555;no!!!!!!!!!!!!!!!;suggestion;[other_Sender];lets kill em!;disagreement;suggestion;declineAction
Utt_5558;11-08-teensUser134;;!;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_5559;11-08-teensUser119;Utt_5557;than wanting to kill em;elaborate;[same_Sender];i didnt come up with any more of a plan;elaborate;elaborate;elaborate
Utt_5560;11-08-teensUser119;Utt_5559; and with a goddamn hatchet;elaborate;[same_Sender];than wanting to kill em;elaborate;elaborate;elaborate
Utt_5561;11-08-teensUser115;;White and black...the friendly bears of China...White and black...they rarly reproduce....;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_5562;11-08-teensUser119;Utt_5561;haha;inform;[other_Sender];White and black...the friendly bears of China...White and black...they rarly reproduce....;positiveExpression;inform;positiveExpression
Utt_5563;11-08-teensUser119;Utt_5561;ok;inform;[other_Sender];White and black...the friendly bears of China...White and black...they rarly reproduce....;agreement;inform;continuer
Utt_5564;11-08-teensUser119;Utt_5561;me too;inform;[other_Sender];White and black...the friendly bears of China...White and black...they rarly reproduce....;agreement;inform;agreement
Utt_5565;11-08-teensUser58;;hey, a/s/l?;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_5566;11-08-teensUser115;Utt_5561;what should we do about these chineese bears...what should we do about these friendly bears...;inform;[same_Sender];White and black...the friendly bears of China...White and black...they rarly reproduce....;setQuestion;inform;setQuestion
Utt_5567;11-08-teensUser115;Utt_5566;die they must die...the pandas must die...die they must die..the pandas must die...;setQuestion;[same_Sender];what should we do about these chineese bears...what should we do about these friendly bears...;misc;setQuestion;elaborate
Utt_5568;11-08-teensUser115;Utt_5567;yay!;continuer;[same_Sender];die they must die...the pandas must die...die they must die..the pandas must die...;positiveExpression;misc;positiveExpression
Utt_5569;11-08-teensUser119;;marilyn manson and charlie manson??;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_5569;11-08-teensUser119;Utt_5569;which one?;propositionalQuestion;[same_Sender];marilyn manson and charlie manson??;setQuestion;propositionalQuestion;setQuestion
Utt_5570;11-08-teensUser119;Utt_5569;the world may never know...;propositionalQuestion;[same_Sender];marilyn manson and charlie manson??;elaborate;propositionalQuestion;elaborate
Utt_5571;11-08-teensUser151;;hi everybody!;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_5571;11-08-teensUser151;;!...anyone wanna chat...17 f here;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_5572;11-08-teensUser146;;Hey, any single girls in here?;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_5573;11-08-teensUser108;;18 m il, girls PM me;no_label;[other_Sender];[no_TextContent];instruct;no_label;instruct
Utt_5574;11-08-teensUser154;;nirvana;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_5575;11-08-teensUser119;Utt_5574;rocks;inform;[other_Sender];nirvana;inform;inform;elaborate
Utt_5576;11-08-teensUser154;Utt_5575;yeas;elaborate;[other_Sender];rocks;agreement;inform;agreement
Utt_5577;11-08-teensUser155;;anyone like screamo;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_5578;11-08-teensUser154;Utt_5577;what?;propositionalQuestion;[other_Sender];anyone like screamo;setQuestion;propositionalQuestion;setQuestion
Utt_5579;11-08-teensUser119;;puke!;no_label;[other_Sender];[no_TextContent];negativeExpression;no_label;negativeExpression
Utt_5580;11-08-teensUser154;Utt_5577;yeah!;propositionalQuestion;[other_Sender];anyone like screamo;agreement;propositionalQuestion;agreement
Utt_5581;11-08-teensUser125;Utt_5579;eeeeeeeeewwwwwwww;negativeExpression;[other_Sender];puke!;positiveExpression;negativeExpression;negativeExpression
Utt_5582;11-08-teensUser154;Utt_5577;yeah...;propositionalQuestion;[other_Sender];anyone like screamo;agreement;propositionalQuestion;agreement
Utt_5583;11-08-teensUser119;;i like to murder yo kids;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_5584;11-08-teensUser36;;anybody lesbian want to talk;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_5585;11-08-teensUser125;Utt_5579;blowing chunks;negativeExpression;[other_Sender];puke!;continuer;negativeExpression;continuer
Utt_5586;11-08-teensUser53;;any guys wanna talk with f 19 tx;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_5587;11-08-teensUser154;Utt_5583;cookies?;inform;[other_Sender];i like to murder yo kids;propositionalQuestion;inform;propositionalQuestion
Utt_5588;11-08-teensUser146;;Who the crap is that;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_5589;11-08-teensUser154;;cookies.;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_5590;11-08-teensUser125;Utt_5585;chucking;continuer;[same_Sender];blowing chunks;inform;continuer;elaborate
Utt_5591;11-08-teensUser125;Utt_5590;while spewing;elaborate;[same_Sender];chucking;elaborate;inform;elaborate
Utt_5592;11-08-teensUser135;;goodie pm me;no_label;[other_Sender];[no_TextContent];instruct;no_label;instruct
Utt_5593;11-08-teensUser119;Utt_5591;haha;elaborate;[other_Sender];while spewing;positiveExpression;elaborate;positiveExpression
Utt_5594;11-08-teensUser125;Utt_5591;and hurling;elaborate;[same_Sender];while spewing;elaborate;elaborate;elaborate
Utt_5595;11-08-teensUser154;Utt_5587;yes;propositionalQuestion;[same_Sender];cookies?;agreement;propositionalQuestion;agreement
Utt_5596;11-08-teensUser119;Utt_5594;lol;elaborate;[other_Sender];and hurling;positiveExpression;elaborate;positiveExpression
Utt_5597;11-08-teensUser119;Utt_5594;damn;elaborate;[other_Sender];and hurling;negativeExpression;elaborate;negativeExpression
Utt_5598;11-08-teensUser154;;waaa!;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;misc
Utt_5599;11-08-teensUser125;Utt_5594;the classic vomiting...;elaborate;[other_Sender];and hurling;continuer;no_label;inform
Utt_5600;11-08-teensUser154;Utt_5599;yeas;inform;[other_Sender];the classic vomiting...;agreement;continuer;agreement
Utt_5601;11-08-teensUser125;Utt_5577;everyone to their own;propositionalQuestion;[other_Sender];anyone like screamo;elaborate;no_label;inform
Utt_5602;11-08-teensUser145;;any mexican or black guyz in her im me;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_5603;11-08-teensUser119;;eay some 11-08-teensUser119 to sober up...;no_label;[other_Sender];[no_TextContent];instruct;no_label;inform
Utt_5604;11-08-teensUser115;Utt_5602;11-08-teensUser145 is looking for a good time ^;propositionalQuestion;[other_Sender];any mexican or black guyz in her im me;inform;no_label;inform
Utt_5605;11-08-teensUser154;;courtney love;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_5606;11-08-teensUser119;Utt_5604;haha;inform;[other_Sender];11-08-teensUser145 is looking for a good time ^;positiveExpression;inform;positiveExpression
Utt_5607;11-08-teensUser145;Utt_5604;yeah right;inform;[other_Sender];11-08-teensUser145 is looking for a good time ^;agreement;inform;agreement
Utt_5608;11-08-teensUser115;Utt_5604;11-08-teensUser141 is too ^;inform;[same_Sender];11-08-teensUser145 is looking for a good time ^;continuer;inform;elaborate
Utt_5609;11-08-teensUser135;Utt_5602;11-08-teensUser145 only wants black men;propositionalQuestion;[other_Sender];any mexican or black guyz in her im me;inform;no_label;inform
Utt_5610;11-08-teensUser119;;haha;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;positiveExpression
Utt_5611;11-08-teensUser154;;what?;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_5612;11-08-teensUser119;Utt_5609;me too;inform;[other_Sender];11-08-teensUser145 only wants black men;agreement;inform;agreement
Utt_5613;11-08-teensUser146;;any austin texas area ladies in here;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;positiveExpression
Utt_5614;11-08-teensUser115;Utt_5609;and mexicans...;inform;[other_Sender];11-08-teensUser145 only wants black men;elaborate;inform;continuer
Utt_5615;11-08-teensUser119;Utt_5614;lol;continuer;[other_Sender];and mexicans...;positiveExpression;elaborate;positiveExpression
Utt_5616;11-08-teensUser119;;jk;;;;;;
Utt_5617;11-08-teensUser119;;WWW.MATCH.COM;;;;;;
Utt_5618;11-08-teensUser119;;not here;;;;;;
Utt_5619;11-08-teensUser154;;what is a fly?;;;;;;
Utt_5620;11-08-teensUser115;;hmmm;;;;;;
Utt_5621;11-08-teensUser71;;any guys wanna chat with a very nauty girl;;;;;;
Utt_5622;11-08-teensUser83;;11-08-teensUser119, no urls;;;;;;
Utt_5623;11-08-teensUser154;;really?;;;;;;
Utt_5623;11-08-teensUser154;;?;;;;;;
Utt_5624;11-08-teensUser154;;ok;;;;;;
Utt_5625;11-08-teensUser159;;heya all;;;;;;
Utt_5626;11-08-teensUser154;;why?;;;;;;
Utt_5627;11-08-teensUser135;;star asl?;;;;;;
Utt_5628;11-08-teensUser154;;yes;;;;;;
Utt_5629;11-08-teensUser119;;i cannot spell url;;;;;;
Utt_5630;11-08-teensUser154;;why?;;;;;;
Utt_5631;11-08-teensUser115;;because its the law...;;;;;;
Utt_5632;11-08-teensUser154;;yes;;;;;;
Utt_5633;11-08-teensUser158;;wasup room 19 m md;;;;;;
Utt_5634;11-08-teensUser119;;my brain screams at me to kill;;;;;;
Utt_5635;11-08-teensUser154;;why?;;;;;;
Utt_5636;11-08-teensUser115;;....my brain screams at me to sleep....;;;;;;
Utt_5637;11-08-teensUser154;;goodnight;;;;;;
Utt_5638;11-08-teensUser119;;blood on the bandsaw;;;;;;
Utt_5639;11-08-teensUser160;;anyone wanna chat;;;;;;
Utt_5640;11-08-teensUser119;;bodies on the floor;;;;;;
Utt_5641;11-08-teensUser154;;yes;;;;;;
Utt_5642;11-08-teensUser115;;...11-08-teensUser119 likes to kill things....;;;;;;
Utt_5643;11-08-teensUser154;;really?;;;;;;
Utt_5644;11-08-teensUser119;;hangin from the rafters;;;;;;
Utt_5645;11-08-teensUser125;;no joke;;;;;;
Utt_5646;11-08-teensUser115;;lets pick on him....;;;;;;
Utt_5647;11-08-teensUser154;;yeah;;;;;;
Utt_5648;11-08-teensUser159;;any guys wanna chat wit a 16 f from australia?;;;;;;
Utt_5649;11-08-teensUser43;; hey yall 17 f tx;;;;;;
Utt_5650;11-08-teensUser162;;hi everyone!;;;;;;
Utt_5650;11-08-teensUser162;;:);;;;;;
Utt_5651;11-08-teensUser119;;i suck;;;;;;
Utt_5652;11-08-teensUser119;;hey;;;;;;
Utt_5653;11-08-teensUser119;;u got kids?;;;;;;
Utt_5654;11-08-teensUser79;;any 1 wanna chat;;;;;;
Utt_5655;11-08-teensUser115;;i wont let this build up inside of me....;;;;;;
Utt_5656;11-08-teensUser161;;any 1 wanna chat;;;;;;
Utt_5657;11-08-teensUser125;;what u suck 11-08-teensUser119?;;;;;;
Utt_5658;11-08-teensUser119;;can i kill em?;;;;;;
Utt_5659;11-08-teensUser108;;18 m il here, girls PM me;;;;;;
Utt_5660;11-08-teensUser154;;no;;;;;;
Utt_5661;11-08-teensUser119;;i suck .45 barrel before pulling trigger;;;;;;
Utt_5662;11-08-teensUser163;;where in il;;;;;;
Utt_5663;11-08-teensUser119;;haha;;;;;;
Utt_5664;11-08-teensUser164;;el rey;;;;;;
Utt_5665;11-08-teensUser164;;teck n9ne is back fellows;;;;;;
Utt_5666;11-08-teensUser119;;take yo damn medicine;;;;;;
Utt_5667;11-08-teensUser164;;for one more year;;;;;;
Utt_5668;11-08-teensUser162;;:);;;;;;
Utt_5669;11-08-teensUser166;;Hello Room;;;;;;
Utt_5670;11-08-teensUser154;;hey;;;;;;
Utt_5671;11-08-teensUser166;;Anyone want to chat?;;;;;;
Utt_5672;11-08-teensUser119;;heyheyhey;;;;;;
Utt_5673;11-08-teensUser164;;i vuela vuela vuela;;;;;;
Utt_5674;11-08-teensUser115;;Yay...democrats have taken the house!;;;;;;
Utt_5675;11-08-teensUser165;;hello any girl to talk to im female 14;;;;;;
Utt_5676;11-08-teensUser165;;pm;;;;;;
Utt_5677;11-08-teensUser154;;eat me!;;;;;;
Utt_5677;11-08-teensUser154;;please!;;;;;;
Utt_5678;11-08-teensUser161;;any guys wanna chat;;;;;;
Utt_5679;11-08-teensUser164;;i will sue u;;;;;;
Utt_5680;11-08-teensUser166;; sugar;;;;;;
Utt_5681;11-08-teensUser164;;i got;;;;;;
Utt_5682;11-08-teensUser128;;Welcome, 11-08-teensUser114!;;;;;;
Utt_5683;11-08-teensUser119;;i hate em all i do not descriminate;;;;;;
Utt_5684;11-08-teensUser164;;wooo;;;;;;
Utt_5685;11-08-teensUser164;;woo';;;;;;
Utt_5686;11-08-teensUser154;;yes!;;;;;;
Utt_5687;11-08-teensUser125;;*eats 11-08-teensUser154*;;;;;;
Utt_5688;11-08-teensUser164;;u look good in them jeans;;;;;;
Utt_5689;11-08-teensUser154;;who wants cookies?;;;;;;
Utt_5690;11-08-teensUser164;;i like it;;;;;;
Utt_5691;11-08-teensUser119;;and i am not a ppolitical product of my breeding;;;;;;
Utt_5692;11-08-teensUser165;;anygirl to chat pm female here;;;;;;
Utt_5693;11-08-teensUser67;;any little hotties wanna get dirty?;;;;;;
Utt_5694;11-08-teensUser164;;i want your cookie;;;;;;
Utt_5695;11-08-teensUser3;;Wtf, man;;;;;;
Utt_5696;11-08-teensUser115;;ok 11-08-teensUser67 get out;;;;;;
Utt_5697;11-08-teensUser119;;uuuhhh;;;;;;
Utt_5698;11-08-teensUser154;;get it here!;;;;;;
Utt_5699;11-08-teensUser115;;you sick shit...;;;;;;
Utt_5700;11-08-teensUser164;;wooo;;;;;;
Utt_5701;11-08-teensUser125;;i already ate it, sori guys;;;;;;
Utt_5702;11-08-teensUser164;;where;;;;;;
Utt_5703;11-08-teensUser164;;between;;;;;;
Utt_5704;11-08-teensUser164;;lol;;;;;;
Utt_5705;11-08-teensUser164;;jk;;;;;;
Utt_5706;11-08-teensUser164;;jk;;;;;;
Utt_5707;11-08-teensUser154;;in my house in poooland!;;;;;;
Utt_5708;11-08-teensUser164;;jk;;;;;;
Utt_5709;11-08-teensUser164;;jk;;;;;;
Utt_5710;11-08-teensUser119;;eat my gun;;;;;;
Utt_5711;11-08-teensUser139;;any girls want to talk dirty;;;;;;
Utt_5712;11-08-teensUser154;;poooland cookies.;;;;;;
Utt_5713;11-08-teensUser125;;no i only eat cookies...;;;;;;
Utt_5714;11-08-teensUser125;;im not into death;;;;;;
Utt_5715;11-08-teensUser154;;yay!;;;;;;
Utt_5716;11-08-teensUser115;;11-08-teensUser139...shush...;;;;;;
Utt_5717;11-08-teensUser168;;hello room;;;;;;
Utt_5718;11-08-teensUser154;;me too.;;;;;;
Utt_5719;11-08-teensUser119;;u better be;;;;;;
Utt_5720;11-08-teensUser158;;any female wanna chat with an 19 m md;;;;;;
Utt_5721;11-08-teensUser154;;I love to eat me.;;;;;;
Utt_5722;11-08-teensUser151;;blah blah...boring spot....all these freaks and geeks..lol(jk about the geeks);;;;;;
Utt_5723;11-08-teensUser119;;deaths comin 4 ya;;;;;;
Utt_5724;11-08-teensUser168;;18 /m/pa here;;;;;;
Utt_5725;11-08-teensUser151;;hey where in md?;;;;;;
Utt_5726;11-08-teensUser63;;any hot sexy guys wanna chat pm me;;;;;;
Utt_5727;11-08-teensUser83;;brb;;;;;;
Utt_5728;11-08-teensUser154;;heard of nirvana?;;;;;;
Utt_5729;11-08-teensUser169;;hello teens i'm 26 years old;;;;;;
Utt_5730;11-08-teensUser154;;yo!;;;;;;
Utt_5731;11-08-teensUser115;;get out 11-08-teensUser169;;;;;;
Utt_5732;11-08-teensUser155;;im 9;;;;;;
Utt_5733;11-08-teensUser119;;im on a fast track to self destruction and homicide if theres time;;;;;;
Utt_5734;11-08-teensUser154;;Yo!;;;;;;
Utt_5735;11-08-teensUser115;;11-08-teensUser169...your way to old...;;;;;;
Utt_5736;11-08-teensUser154;;where is everybody?;;;;;;
Utt_5737;11-08-teensUser169;;can i talk with you;;;;;;
Utt_5738;11-08-teensUser119;;11-08-teensUser154 had some crack;;;;;;
Utt_5739;11-08-teensUser122;;any cali guys in here?;;;;;;
Utt_5739;11-08-teensUser122;;?;;;;;;
Utt_5740;11-08-teensUser154;;yes;;;;;;
Utt_5741;11-08-teensUser115;;...prolly not...;;;;;;
Utt_5742;11-08-teensUser114;;lol 'hey teens';;;;;;
Utt_5743;11-08-teensUser154;;maybe;;;;;;
Utt_5744;11-08-teensUser168;;any pa females in here;;;;;;
Utt_5745;11-08-teensUser115;;did he get booted or did he leave...;;;;;;
Utt_5746;11-08-teensUser154;;yes;;;;;;
Utt_5747;11-08-teensUser119;;are u pedofile;;;;;;
Utt_5748;11-08-teensUser108;;18 m il here, girls PM me;;;;;;
Utt_5749;11-08-teensUser168;;no;;;;;;
Utt_5750;11-08-teensUser125;;hmmm... for a 14-19 chat, 11-08-teensUser169 doesnt seem to fit in, does he?;;;;;;
Utt_5751;11-08-teensUser128;;Hey, 11-08-teensUser114;;;;;;
Utt_5752;11-08-teensUser154;;kookies;;;;;;
Utt_5753;11-08-teensUser119;;haha;;;;;;
Utt_5754;11-08-teensUser115;;nope...;;;;;;
Utt_5755;11-08-teensUser114;;hi 11-08-teensUser128;;;;;;
Utt_5756;11-08-teensUser128;;333;;;;;;
Utt_5757;11-08-teensUser128;;whats up?;;;;;;
Utt_5758;11-08-teensUser119;;was he 56?;;;;;;
Utt_5759;11-08-teensUser154;;i want to swim in poooland!;;;;;;
Utt_5760;11-08-teensUser128;;Long time no chat!;;;;;;
Utt_5761;11-08-teensUser125;;26 lol;;;;;;
Utt_5762;11-08-teensUser154;;yes;;;;;;
Utt_5763;11-08-teensUser114;;true dat;;;;;;
Utt_5764;11-08-teensUser120;;Ha.;;;;;;
Utt_5765;11-08-teensUser154;;aaaaaaaaaaaaaaaaa!;;;;;;
Utt_5766;11-08-teensUser128;;I know;;;;;;
Utt_5767;11-08-teensUser168;;any females in here from pa;;;;;;
Utt_5768;11-08-teensUser154;;poooland;;;;;;
